ClientID,Segment,Industry,Country,Financed Amount,CO2 (tons),Energy Consumption (MWh),Water Usage (thousand m3),Water Stress,Flood Risk,Drought Risk,Report_Date
118,Small Corporate,Transportation and Storage,Estonia,24996.253369412156,788.4396797557282,2063.3027688819006,1380.684662784,0.37,0.74,0.42,09/2024
119,Large Corporate,"Agriculture, Forestry and Fishing",Latvia,1562936.517753811,4348.708003726801,7862.593396705321,25949.67916892401,0.46,0.48,0.35,09/2024
120,Large Corporate,"Agriculture, Forestry and Fishing",Lithuania,1493849.9545290922,2389.6786107801604,10646.69541288192,23699.2246972416,0.47,0.45,0.52,09/2024
121,Small Corporate,Construction ,Estonia,124482.65329466399,353.79458950176013,2947.887277646401,4310.48917847117,0.57,0.75,0.37,09/2024
122,Large Corporate,Financial and Insurance Activities,Latvia,1630518.9282422638,826.3954546848,6338.285652441601,1834.3741608783362,0.53,0.64,0.44,09/2024
123,Large Corporate,Financial and Insurance Activities,Latvia,1560151.4810137167,802.0834725400001,4071.262093134601,1362.89581428825,0.52,0.54,0.42,09/2024
124,Small Corporate,"Agriculture, Forestry and Fishing",Latvia,101616.85569213485,212.7432093696,522.9379520418562,1207.5644836944,0.49,0.52,0.31,09/2024
125,Small Corporate,Manufacturing ,Estonia,9623.072306534397,108.97915089600001,1498.37444757,3675.6730795679996,0.48,0.62,0.4,09/2024
126,Small Corporate,Manufacturing ,Latvia,163854.33600528727,788.3966877696001,2906.1841251548162,3988.8139164180475,0.31,0.42,0.41,09/2024
127,Large Corporate,Transportation and Storage,Latvia,1778997.8292810684,8902.538895999744,19806.910693872,7428.886526880002,0.27,0.48,0.56,09/2024
128,Large Corporate,Manufacturing ,Latvia,642899.0620642036,9748.879129653302,22180.559369709023,45637.632463078655,0.36,0.5,0.43,09/2024
129,Medium Corporate,Transportation and Storage,Latvia,450896.72180861386,3028.9787058585603,6541.067376866882,4460.463052860361,0.35,0.41,0.31,09/2024
130,Large Corporate,Construction ,Estonia,1533655.5077067835,6305.0717592576,15353.141218272005,17853.962624980024,0.56,0.73,0.38,09/2024
131,Large Corporate,Construction ,Lithuania,1141815.2487438086,11001.432672961926,20385.185803804805,30211.077681691204,0.44,0.34,0.52,09/2024
132,Large Corporate,Construction ,Estonia,683789.7014837727,10007.224574387044,10865.70388455552,37054.44103591693,0.53,0.58,0.46,09/2024
133,Medium Corporate,Manufacturing ,Lithuania,420552.72227130615,4710.158906447904,3803.1205082400006,24304.9003411968,0.75,0.42,0.76,09/2024
134,Small Corporate,"Agriculture, Forestry and Fishing",Latvia,180155.74250721786,410.17418879999997,1424.2520469177002,3500.696887309441,0.28,0.61,0.65,09/2024
135,Medium Corporate,Manufacturing ,Lithuania,372708.49804881663,1850.0998152000004,8551.943788196173,23533.187690192408,0.48,0.34,0.72,09/2024
136,Medium Corporate,Manufacturing ,Estonia,181118.4351934003,1512.4802190335997,7132.087646207999,12423.05077441064,0.5,0.65,0.28,09/2024
137,Large Corporate,Financial and Insurance Activities,Latvia,1465049.8484659065,521.51372,6113.466329917142,1271.8310529024,0.5,0.63,0.39,09/2024
138,Medium Corporate,Financial and Insurance Activities,Lithuania,378056.6847337958,127.16622563736003,1456.5214590326402,795.529340928,0.62,0.46,0.57,09/2024
139,Small Corporate,Transportation and Storage,Latvia,112022.44557915309,849.7691974333441,1614.710487348,1572.2408053044003,0.32,0.71,0.51,09/2024
140,Large Corporate,Financial and Insurance Activities,Lithuania,1646246.1249355965,431.46983880000005,3955.8899612010246,1863.2916718053118,0.76,0.52,0.66,09/2024
141,Medium Corporate,"Agriculture, Forestry and Fishing",Latvia,437473.68452050944,812.6129037312,1655.6624083169281,9018.016719782403,0.35,0.53,0.4,09/2024
142,Medium Corporate,Financial and Insurance Activities,Latvia,218580.2162366054,259.12595611468805,3085.1892462384008,658.1569949982718,0.23,0.64,0.61,09/2024
143,Small Corporate,Manufacturing ,Estonia,159045.1282177471,647.5354060190401,518.6147819328002,4519.859392776001,0.45,0.68,0.49,09/2024
144,Large Corporate,Construction ,Lithuania,1449472.0407143424,9498.585684930697,18422.5147189776,19635.0216948288,0.53,0.34,0.72,09/2024
145,Medium Corporate,Construction ,Estonia,209714.89247512646,3126.8749723200003,4883.382579843307,11958.531392524084,0.54,0.8,0.51,09/2024
146,Small Corporate,Financial and Insurance Activities,Lithuania,99645.39048420633,84.48769494786701,672.337706225328,228.78251117567996,0.78,0.4,0.43,09/2024
147,Medium Corporate,Construction ,Latvia,417186.7531854106,2322.5402827440007,3173.092854796801,12815.367615388803,0.58,0.64,0.35,09/2024
148,Small Corporate,Transportation and Storage,Lithuania,142318.66804531202,358.45786155916795,982.7248353199201,1783.8993416025598,0.48,0.55,0.49,09/2024
149,Medium Corporate,"Agriculture, Forestry and Fishing",Lithuania,401459.11670922744,870.1378747523281,5506.372727418025,13806.090473109482,0.76,0.38,0.72,09/2024
150,Large Corporate,Manufacturing ,Estonia,1481764.239594079,7245.913036082176,38323.457852841806,66412.07214314402,0.6,0.71,0.54,09/2024
151,Medium Corporate,Financial and Insurance Activities,Estonia,318700.59296591335,117.781072677632,1094.9977256400002,446.11333632,0.44,0.63,0.28,09/2024
152,Large Corporate,Construction ,Latvia,794047.4104279449,5965.787390397122,17327.4099465264,36726.56618639009,0.36,0.62,0.36,09/2024
153,Medium Corporate,Construction ,Estonia,303881.2115812703,3465.375456441601,7684.8292382399995,4879.840654491265,0.48,0.8,0.37,09/2024
154,Small Corporate,"Agriculture, Forestry and Fishing",Estonia,135280.574317228,197.101973376,338.71604304,2696.614790463,0.45,0.83,0.46,09/2024
155,Small Corporate,Construction ,Estonia,125587.86616065563,470.7708529628881,2519.0373936873607,4053.6325518232325,0.41,0.81,0.54,09/2024
156,Small Corporate,Transportation and Storage,Estonia,155590.87364009165,395.895269952,1849.9445215920002,1933.26964301016,0.56,0.72,0.21,09/2024
157,Large Corporate,"Agriculture, Forestry and Fishing",Lithuania,495594.6099117551,3217.1885449704005,11795.127893902081,42344.01511932375,0.64,0.54,0.76,09/2024
158,Small Corporate,Manufacturing ,Estonia,131484.8628409303,325.07574561,2089.501044765696,9224.003711013,0.56,0.69,0.47,09/2024
159,Medium Corporate,"Agriculture, Forestry and Fishing",Lithuania,271795.82905046875,1072.2475400757119,4463.577987561001,21992.721273584884,0.52,0.44,0.63,09/2024
160,Medium Corporate,"Agriculture, Forestry and Fishing",Estonia,343387.40600503504,1020.9855731712,3930.9553598515204,12270.058735334398,0.46,0.72,0.49,09/2024
161,Medium Corporate,Manufacturing ,Latvia,248260.30083395995,3196.3334090688004,7672.554790515001,14815.9984439808,0.47,0.53,0.46,09/2024
162,Small Corporate,Transportation and Storage,Estonia,76241.88424306911,309.13016630932805,2170.0976022602244,1703.4514320751202,0.54,0.91,0.23,09/2024
163,Large Corporate,Transportation and Storage,Latvia,1541474.917341573,7691.750456644802,15342.695133411458,12015.986992464,0.39,0.66,0.41,09/2024
164,Small Corporate,Construction ,Lithuania,149614.0769741824,249.33670681920006,1012.3695621312,4482.982820295,0.74,0.33,0.41,09/2024
165,Medium Corporate,Transportation and Storage,Latvia,383713.16130741365,2307.6662261760007,8206.498224738001,4665.868951605121,0.48,0.71,0.61,09/2024
166,Large Corporate,Manufacturing ,Estonia,1747779.4589326156,14036.33449487808,25778.292592564514,32888.68813619792,0.44,0.68,0.26,09/2024
167,Medium Corporate,"Agriculture, Forestry and Fishing",Lithuania,251972.44928328207,806.49355968,5081.475552299999,11704.5507041694,0.89,0.34,0.48,09/2024
168,Small Corporate,Construction ,Lithuania,153724.41891459067,1044.5909061772802,2582.181747129601,5491.893088281602,0.58,0.32,0.64,09/2024
169,Medium Corporate,Construction ,Latvia,180662.10109263356,2594.958284415745,3751.8919786656006,6762.864984678001,0.39,0.56,0.72,09/2024
170,Large Corporate,Construction ,Estonia,1783273.5794985914,9755.975615400002,12663.82035072,27848.925708912,0.36,0.61,0.33,09/2024
171,Medium Corporate,Transportation and Storage,Lithuania,452350.681593319,1238.76525114888,7111.3187089728,2217.5682040512006,0.64,0.53,0.62,09/2024
172,Medium Corporate,Construction ,Latvia,309404.2562220733,1128.165717987,5700.5863090176,6169.8630586320005,0.31,0.73,0.64,09/2024
173,Medium Corporate,Construction ,Estonia,357587.7956306879,2098.7401889916005,5292.7033956350415,15831.500492219946,0.37,0.82,0.22,09/2024
174,Large Corporate,Transportation and Storage,Latvia,500939.9124897023,13872.027141743682,23376.346519680003,9987.582857616,0.29,0.69,0.62,09/2024
175,Medium Corporate,Construction ,Estonia,364344.74000812904,1998.7814822976006,4547.879485437092,6553.418511948675,0.59,0.86,0.41,09/2024
176,Large Corporate,Transportation and Storage,Estonia,1295805.0606789426,13819.687833369602,14363.478535481858,8407.650210863905,0.49,0.75,0.43,09/2024
177,Small Corporate,Financial and Insurance Activities,Estonia,85455.83593451518,28.47125899800001,690.670768788,356.7349789344,0.43,0.69,0.42,09/2024
178,Large Corporate,Manufacturing ,Lithuania,811041.9885708523,5258.291728189501,22777.104567537943,41864.082864124226,0.52,0.34,0.59,09/2024
179,Large Corporate,"Agriculture, Forestry and Fishing",Estonia,1596961.372050103,2929.0538238696004,6939.924066041401,40030.28577507961,0.4,0.89,0.45,09/2024
180,Small Corporate,Financial and Insurance Activities,Lithuania,109601.1618425539,21.856723199999998,382.9725900000001,432.6093703864349,0.55,0.43,0.66,09/2024
181,Small Corporate,Transportation and Storage,Latvia,171125.12602019747,498.63086504193603,2691.2875766399998,928.1306240153642,0.42,0.66,0.59,09/2024
182,Large Corporate,Construction ,Lithuania,1668501.5631109609,8589.716677999171,14061.877559136003,39485.129188377614,0.51,0.46,0.79,09/2024
183,Large Corporate,Manufacturing ,Estonia,1452196.7212436206,7127.252325312,18507.8241857016,42475.551348976216,0.36,0.74,0.33,09/2024
184,Medium Corporate,Financial and Insurance Activities,Latvia,383337.21548942395,304.25338970532005,2426.660146260504,659.66012739,0.46,0.56,0.44,09/2024
185,Small Corporate,Financial and Insurance Activities,Lithuania,164314.98856574972,29.710822680000003,258.85475586432,125.502940975104,0.57,0.51,0.61,09/2024
186,Large Corporate,Financial and Insurance Activities,Lithuania,897810.7621966767,654.9027596187999,5542.831815360001,2568.393482137,0.48,0.33,0.67,09/2024
187,Large Corporate,"Agriculture, Forestry and Fishing",Latvia,761227.3395690953,2035.2158298501122,6715.764834187501,22644.31626011828,0.51,0.71,0.46,09/2024
188,Small Corporate,Construction ,Lithuania,125389.68112889853,270.0645980670001,1668.3200863560003,3838.253496000001,0.75,0.38,0.68,09/2024
189,Medium Corporate,Transportation and Storage,Lithuania,171435.5126172057,2479.6663470558,5695.7329628559355,4604.805245214721,0.66,0.38,0.46,09/2024
190,Medium Corporate,Transportation and Storage,Lithuania,422051.85780139006,1473.2404869312002,3439.4369497488,3482.2788348902404,0.42,0.55,0.7,09/2024
191,Large Corporate,Manufacturing ,Lithuania,1501494.17944048,12578.61468654882,40250.686249950006,24820.48993447296,0.46,0.39,0.6,09/2024
192,Small Corporate,Financial and Insurance Activities,Lithuania,139247.09751085055,82.52833769510399,660.885218144424,268.69302561023994,0.71,0.33,0.4,09/2024
193,Medium Corporate,Manufacturing ,Estonia,210238.30510119355,2612.7572868000007,6949.6115060736,16368.431845098241,0.58,0.71,0.38,09/2024
194,Large Corporate,"Agriculture, Forestry and Fishing",Estonia,1177395.0867121764,4122.43536296592,12255.0727030164,38764.2940273701,0.37,0.55,0.23,09/2024
195,Small Corporate,Transportation and Storage,Latvia,178948.37596878078,570.7695298406401,1501.6196924966878,1289.4952953326083,0.2,0.53,0.55,09/2024
196,Medium Corporate,Construction ,Lithuania,414862.6090172467,2946.4473454416006,7934.766076036802,12888.239541049603,0.43,0.36,0.57,09/2024
197,Medium Corporate,Financial and Insurance Activities,Estonia,452594.18053345825,165.99238070184,909.9977729024,886.9201919999999,0.55,0.8,0.43,09/2024
198,Medium Corporate,"Agriculture, Forestry and Fishing",Latvia,309173.0251991039,1325.1272894496,3825.2812867729194,7794.076761009001,0.38,0.56,0.66,09/2024
199,Large Corporate,Construction ,Latvia,1904072.7841453867,11231.247381328803,15063.230555049602,35110.110336000005,0.29,0.51,0.39,09/2024
200,Large Corporate,Construction ,Estonia,1568465.908792197,9673.737649329601,22048.713369446403,24938.7250848596,0.41,0.61,0.34,09/2024
201,Small Corporate,Construction ,Lithuania,8723.861857751039,589.4259657249601,3026.635766113051,2257.4782506276006,0.65,0.39,0.69,09/2024
202,Large Corporate,Construction ,Latvia,1547332.7244059916,5807.544330631682,18880.247630899197,18648.246057369604,0.29,0.53,0.65,09/2024
203,Small Corporate,"Agriculture, Forestry and Fishing",Estonia,33011.80881082559,201.89192464841403,1035.98869986336,3534.2477366676485,0.36,0.74,0.24,09/2024
204,Medium Corporate,"Agriculture, Forestry and Fishing",Lithuania,377630.65891287243,501.13526864310006,3970.7754577920005,14757.57917577216,0.52,0.52,0.66,09/2024
205,Small Corporate,Transportation and Storage,Latvia,182206.02544917693,304.04424960000006,1459.7225647368,1744.114168786104,0.3,0.67,0.56,09/2024
206,Large Corporate,Financial and Insurance Activities,Lithuania,1311603.1062603658,839.8078459680002,5332.788807849216,2307.412561801536,0.55,0.33,0.48,09/2024
207,Large Corporate,Construction ,Latvia,1713688.8681225118,8728.888122130178,23500.664263425904,35420.06000776321,0.43,0.5,0.48,09/2024
208,Medium Corporate,Transportation and Storage,Latvia,458277.72790209483,3116.493736259904,5586.187825152,4213.23035148288,0.4,0.71,0.57,09/2024
209,Small Corporate,"Agriculture, Forestry and Fishing",Latvia,147281.2919792399,101.7195253776,407.6800943040001,1777.66496282466,0.51,0.42,0.72,09/2024
210,Small Corporate,Financial and Insurance Activities,Estonia,166268.2983435415,104.21648640000001,290.2749696,408.74773507199995,0.55,0.79,0.26,09/2024
211,Medium Corporate,"Agriculture, Forestry and Fishing",Lithuania,421784.78360832,722.97006001272,5225.164835646,15138.510266880003,0.65,0.35,0.6,09/2024
212,Large Corporate,Construction ,Latvia,1260288.838998098,6842.95706177741,15999.2888571054,30570.904840104722,0.27,0.61,0.62,09/2024
213,Small Corporate,Manufacturing ,Estonia,21938.493776903546,114.37708161600003,1479.6802091808001,8853.9268672512,0.6,0.61,0.58,09/2024
214,Medium Corporate,Construction ,Estonia,403011.8007617393,3296.2910997255854,6072.76432224,13462.733225410566,0.4,0.66,0.3,09/2024
215,Small Corporate,"Agriculture, Forestry and Fishing",Estonia,172916.75462270217,110.21305901760002,480.60936081100806,3119.1410105856007,0.44,0.79,0.43,09/2024
216,Small Corporate,Transportation and Storage,Latvia,141719.14802600758,751.0902018048001,2031.5805696,1102.582672506,0.44,0.48,0.38,09/2024
217,Medium Corporate,Manufacturing ,Latvia,349506.9034477977,3046.523202262801,9718.66433835,17207.74321319117,0.21,0.59,0.6,09/2024
218,Large Corporate,Construction ,Latvia,893900.7735420652,6899.0156760201635,20969.85335766473,32787.29571936,0.32,0.7,0.46,09/2024
219,Small Corporate,Manufacturing ,Estonia,129947.55105589482,722.4343024979642,2204.7355375038,4129.663934592,0.63,0.78,0.42,09/2024
220,Small Corporate,Manufacturing ,Latvia,131727.96036956157,1125.7748971932242,2260.333211458559,2760.4373350319993,0.35,0.49,0.44,09/2024
221,Large Corporate,Manufacturing ,Estonia,1457635.4976550036,13353.97848909696,11770.9374763494,49669.964444086276,0.46,0.67,0.24,09/2024
222,Small Corporate,"Agriculture, Forestry and Fishing",Latvia,115088.5652289999,334.7951343099999,401.05930164299997,3794.37119373312,0.41,0.56,0.6,09/2024
223,Large Corporate,Financial and Insurance Activities,Estonia,1633911.3445356404,1021.6860906033604,5552.150645279702,1285.3064644992,0.39,0.56,0.49,09/2024
224,Large Corporate,Financial and Insurance Activities,Lithuania,466737.4012354625,1024.7372362656001,6333.842260746001,2574.2123530199997,0.64,0.51,0.58,09/2024
225,Small Corporate,Transportation and Storage,Latvia,66756.32852410366,612.72651611808,799.0793460720001,1819.2595317811197,0.5,0.49,0.58,09/2024
226,Small Corporate,Manufacturing ,Lithuania,16287.738070302717,336.51723244639504,2435.845834422,4629.45851569656,0.77,0.36,0.44,09/2024
227,Large Corporate,Construction ,Estonia,1672397.7861421984,15574.270669816326,14741.406591912004,20439.440498252163,0.46,0.81,0.29,09/2024
228,Medium Corporate,Financial and Insurance Activities,Estonia,458884.93017117167,204.31650095999998,2025.078124608001,605.759737968,0.41,0.63,0.21,09/2024
229,Small Corporate,Transportation and Storage,Latvia,117170.5192579775,690.7149954432001,2436.949392384,1394.5879164672003,0.25,0.44,0.38,09/2024
230,Small Corporate,Financial and Insurance Activities,Lithuania,128343.68813137535,51.02358622200001,728.0076209238001,199.663326390528,0.65,0.52,0.81,09/2024
231,Small Corporate,Transportation and Storage,Lithuania,158097.32085069816,550.4952909456,1891.2149736479996,761.9026821120001,0.42,0.43,0.71,09/2024
232,Large Corporate,Financial and Insurance Activities,Lithuania,910925.3592788024,584.3819124000001,9314.375545810946,1331.66692859904,0.57,0.44,0.6,09/2024
233,Medium Corporate,Financial and Insurance Activities,Estonia,401255.94716881914,298.207082678128,1827.2507398516802,700.1103543263999,0.67,0.76,0.34,09/2024
234,Small Corporate,Financial and Insurance Activities,Latvia,115468.8686652457,85.86995802112003,942.7425510746883,283.18917425039996,0.48,0.58,0.52,09/2024
235,Small Corporate,Construction ,Estonia,30374.17416740044,679.819581486766,2786.480684064001,4701.039466816002,0.52,0.55,0.24,09/2024
236,Medium Corporate,Manufacturing ,Lithuania,308753.1674138419,2184.1793827983356,3973.179607488001,22142.716898810108,0.51,0.55,0.61,09/2024
237,Small Corporate,Construction ,Lithuania,146183.141109159,808.8733729440003,1987.8117551208002,2067.56982432,0.69,0.32,0.78,09/2024
238,Medium Corporate,Financial and Insurance Activities,Latvia,432790.81423884927,220.97017656,1893.9682439580004,829.6530511248,0.42,0.52,0.33,09/2024
239,Large Corporate,Manufacturing ,Estonia,1008508.4256956385,12917.348469187202,13973.82672175895,75149.45331897371,0.57,0.68,0.52,09/2024
240,Large Corporate,Construction ,Estonia,1156776.5305183127,9155.62165505645,16069.537933495198,18122.324969679845,0.54,0.65,0.26,09/2024
241,Medium Corporate,Transportation and Storage,Latvia,412447.64207356697,4026.1792452860172,10278.260404606657,1973.3656282995205,0.34,0.62,0.64,09/2024
242,Large Corporate,Manufacturing ,Estonia,836237.436976384,8958.216079491842,34474.34079048961,59334.15362043936,0.47,0.77,0.51,09/2024
243,Small Corporate,Manufacturing ,Latvia,176416.3673826438,753.0847568363521,729.82802759328,7623.79619483009,0.49,0.6,0.48,09/2024
244,Large Corporate,Transportation and Storage,Estonia,1580696.96170138,12970.367306588163,31152.861088876798,11753.4445592256,0.47,0.7,0.37,09/2024
245,Large Corporate,Manufacturing ,Estonia,1579008.0126366278,5464.433172182986,27657.472051512468,35361.284427000006,0.51,0.58,0.36,09/2024
246,Large Corporate,Construction ,Latvia,1117285.7629997225,11112.408493197001,18996.6835386405,36680.02315736372,0.24,0.49,0.56,09/2024
247,Small Corporate,Manufacturing ,Lithuania,19671.951026939903,159.68313478656,637.24627680768,5136.276307968,0.52,0.39,0.66,09/2024
248,Large Corporate,Manufacturing ,Latvia,1491476.397401088,18379.677529886405,18131.657380582204,43106.795387393926,0.43,0.73,0.55,09/2024
249,Large Corporate,Manufacturing ,Estonia,1551242.141860497,11946.193424031362,25288.982495736967,50145.41654830463,0.4,0.63,0.34,09/2024
250,Large Corporate,Transportation and Storage,Estonia,1383484.4767695973,8058.802355487521,29220.19441406295,6040.380173667841,0.4,0.7,0.24,09/2024
251,Large Corporate,"Agriculture, Forestry and Fishing",Latvia,1300500.7277963082,3482.4746774448,11387.467975403519,22733.660077128003,0.4,0.53,0.38,09/2024
252,Large Corporate,Transportation and Storage,Lithuania,1655395.1436632983,6021.8824070496,23586.939755726595,15494.665263029969,0.65,0.34,0.49,09/2024
253,Medium Corporate,Manufacturing ,Estonia,380119.5331540992,3415.6927250334006,10246.4815128192,13728.963366607108,0.4,0.72,0.32,09/2024
254,Small Corporate,Manufacturing ,Estonia,21094.36202041343,454.851638784,565.079556096,2540.025365526,0.45,0.81,0.27,09/2024
255,Small Corporate,Construction ,Latvia,92797.1022666885,820.1205716457602,1531.2839942862,3741.608442091521,0.46,0.48,0.42,09/2024
256,Small Corporate,Financial and Insurance Activities,Latvia,55747.364179114644,89.21041643404803,532.27479595268,344.859368274234,0.41,0.68,0.64,09/2024
257,Small Corporate,Transportation and Storage,Lithuania,56516.416863617196,455.2880596992,2611.593832578192,1456.2096296613602,0.73,0.32,0.53,09/2024
258,Medium Corporate,Construction ,Lithuania,224938.7049122611,1986.6895426560002,6851.251290280321,12422.429267046404,0.68,0.5,0.48,09/2024
259,Medium Corporate,Construction ,Estonia,261679.04014872573,3566.034804855601,7875.014273734608,9259.932794112001,0.5,0.75,0.27,09/2024
260,Medium Corporate,Transportation and Storage,Estonia,465052.58427596797,2863.8737628480003,3929.868815922,2001.7634036400004,0.49,0.67,0.28,09/2024
261,Large Corporate,Financial and Insurance Activities,Lithuania,1350854.5292572798,418.99342576000004,4563.502401186961,1145.71653,0.75,0.41,0.55,09/2024
262,Small Corporate,Financial and Insurance Activities,Latvia,43739.86204107134,44.735362543872,428.4759891915361,390.7073253599999,0.51,0.6,0.48,09/2024
263,Small Corporate,"Agriculture, Forestry and Fishing",Estonia,88642.38820005358,490.90223259,400.27664033279996,3573.9384408000005,0.62,0.64,0.21,09/2024
264,Medium Corporate,Transportation and Storage,Estonia,444808.069592097,2438.8858193356805,4592.853285520501,2536.9742598454804,0.5,0.82,0.27,09/2024
265,Large Corporate,Transportation and Storage,Lithuania,1275087.9903178029,7471.587903848642,31148.290800000002,13838.54520248046,0.42,0.47,0.74,09/2024
266,Large Corporate,Financial and Insurance Activities,Latvia,1649010.7051596288,772.8650430592,3651.694359588,2149.7524025327994,0.28,0.66,0.49,09/2024
267,Small Corporate,Financial and Insurance Activities,Latvia,26464.858564137838,70.64573392800001,910.3866820070402,124.59237640423201,0.49,0.42,0.58,09/2024
268,Medium Corporate,"Agriculture, Forestry and Fishing",Lithuania,428592.22424483934,1403.0509768704,4634.1352469475,7424.1081218304,0.92,0.43,0.47,09/2024
269,Small Corporate,Transportation and Storage,Estonia,83330.716223543,648.73602452736,2264.4069247800003,1528.22792636514,0.49,0.73,0.5,09/2024
270,Small Corporate,Financial and Insurance Activities,Latvia,132456.1207139016,63.152391015168014,826.9325452080002,362.71102604083194,0.24,0.69,0.41,09/2024
271,Small Corporate,Transportation and Storage,Lithuania,152522.8963203312,1020.5807959468801,1496.65996054848,415.5694179436801,0.73,0.31,0.5,09/2024
272,Large Corporate,Transportation and Storage,Lithuania,763141.5785840615,6109.048050900481,12609.353546366545,8907.127439760001,0.62,0.56,0.53,09/2024
273,Large Corporate,Manufacturing ,Latvia,1168041.4999619224,6232.107503591424,14869.441641599997,53378.75753258959,0.45,0.48,0.73,09/2024
274,Medium Corporate,"Agriculture, Forestry and Fishing",Lithuania,422581.7309539924,1007.754592161408,2269.1932447813206,14186.954271634557,0.67,0.37,0.69,09/2024
275,Medium Corporate,"Agriculture, Forestry and Fishing",Estonia,282081.4530301567,1782.9598445568,3607.5286228800005,11539.954818,0.59,0.82,0.35,09/2024
276,Small Corporate,Construction ,Latvia,55497.88960028543,310.34637505872,2250.7772807589304,2702.109977338465,0.3,0.45,0.42,09/2024
277,Large Corporate,Construction ,Lithuania,1468251.6430407595,6430.719780680834,12874.000295217602,34363.42379870401,0.85,0.33,0.79,09/2024
278,Medium Corporate,Manufacturing ,Estonia,375927.4723983055,3214.2642514290005,5534.736323552893,24948.644768087044,0.35,0.74,0.25,09/2024
279,Medium Corporate,"Agriculture, Forestry and Fishing",Latvia,382305.60857542546,1382.1764670000002,3422.9995780590725,16719.56755405209,0.42,0.41,0.57,09/2024
280,Large Corporate,Transportation and Storage,Latvia,1512103.985659908,12788.16963696,11076.76938908232,9930.773820265204,0.24,0.5,0.37,09/2024
281,Large Corporate,"Agriculture, Forestry and Fishing",Estonia,1185094.2501617374,1801.8982197215998,11923.069354185602,28889.98105503745,0.64,0.7,0.42,09/2024
282,Small Corporate,Construction ,Estonia,9667.769069851198,791.42231942928,3286.1805307484174,2338.4350113696,0.54,0.61,0.25,09/2024
283,Medium Corporate,Transportation and Storage,Latvia,234815.30062382697,3503.809168068871,5261.973759,3885.7076818560004,0.47,0.63,0.58,09/2024
284,Medium Corporate,Transportation and Storage,Latvia,318064.61202923517,5408.622261735001,5496.700273240176,2204.343990725184,0.31,0.52,0.4,09/2024
285,Small Corporate,Construction ,Lithuania,142674.56940871678,784.8260637528961,2869.39491244224,2936.6033180964478,0.55,0.47,0.53,09/2024
286,Small Corporate,Financial and Insurance Activities,Lithuania,78534.87383321395,24.303819072000003,732.8375057203202,104.25311214796798,0.62,0.34,0.52,09/2024
287,Large Corporate,"Agriculture, Forestry and Fishing",Latvia,1485002.5959738812,4602.042868374,6759.047949085199,26073.144844830716,0.24,0.74,0.52,09/2024
288,Large Corporate,Construction ,Lithuania,1179625.936637998,4126.299408000001,15025.476756779288,12635.981100538489,0.48,0.47,0.68,09/2024
289,Large Corporate,Construction ,Latvia,1632078.4804729894,5643.9308644992,15747.8987772876,34675.71376201381,0.33,0.63,0.6,09/2024
290,Medium Corporate,Transportation and Storage,Estonia,323221.8202648627,4316.2635716928,2234.1946945500003,3372.7700758752003,0.45,0.59,0.44,09/2024
291,Medium Corporate,Manufacturing ,Latvia,337766.8761531186,2522.4295410190803,6793.130004078601,22576.5205400592,0.48,0.63,0.5,09/2024
292,Medium Corporate,Financial and Insurance Activities,Latvia,252126.36754607604,170.91781400925,1875.2566795200005,771.4182880319999,0.52,0.49,0.46,09/2024
293,Large Corporate,"Agriculture, Forestry and Fishing",Latvia,564935.9449048919,2218.317674181,7148.8087916544,29460.925559436,0.22,0.4,0.49,09/2024
294,Small Corporate,Construction ,Lithuania,159632.48280265598,460.9553443998721,1670.139442390272,1587.518357480055,0.52,0.5,0.69,09/2024
295,Small Corporate,Manufacturing ,Lithuania,162472.64989238078,405.2861221708801,1220.7862812600001,5143.14300609245,0.61,0.47,0.46,09/2024
296,Medium Corporate,Construction ,Lithuania,446037.815460384,2499.968231889409,7528.757149949907,16823.831538449605,0.75,0.34,0.75,09/2024
297,Medium Corporate,"Agriculture, Forestry and Fishing",Latvia,179714.48022102957,1194.41454180048,5331.681955454401,6048.636696863669,0.36,0.56,0.47,09/2024
298,Large Corporate,Construction ,Estonia,1427394.4829215948,13690.473386436004,27293.849409598213,33350.69392106761,0.58,0.6,0.46,09/2024
299,Medium Corporate,Financial and Insurance Activities,Estonia,429046.6922230499,267.9977629980001,2135.7671598648008,891.5573463552,0.47,0.56,0.43,09/2024
300,Small Corporate,Financial and Insurance Activities,Lithuania,9840.906183499776,88.235661612,665.5507523683202,239.10248736,0.44,0.47,0.5,09/2024
301,Large Corporate,Construction ,Latvia,653067.3206762496,9781.31810956608,19533.276537815047,30405.547333150083,0.24,0.48,0.53,09/2024
302,Large Corporate,Construction ,Latvia,1583321.4272313206,8595.957789326547,14748.167422764165,27964.024129419846,0.43,0.52,0.43,09/2024
303,Large Corporate,Financial and Insurance Activities,Estonia,1836988.0866951703,909.6566815980001,3824.0149392970566,2006.4163632906236,0.56,0.55,0.36,09/2024
304,Small Corporate,Financial and Insurance Activities,Estonia,23930.792329973756,75.68254686720002,285.02353701800007,99.79886153999999,0.51,0.7,0.5,09/2024
305,Small Corporate,Construction ,Estonia,152235.8799124992,216.23333141340004,1337.6855643648003,5020.488338236802,0.56,0.61,0.46,09/2024
306,Small Corporate,Manufacturing ,Estonia,31629.725919321594,459.16200753696,1193.7705866856004,8035.16022281808,0.61,0.57,0.2,09/2024
